epoch,loss,val_loss
59,0.07757999747991562,0.1338375061750412
60,0.07725022733211517,0.13355416059494019
61,0.0768548771739006,0.139703169465065
62,0.07749688625335693,0.13248173892498016
63,0.0773337334394455,0.1339268535375595
64,0.07735729217529297,0.12563249468803406
65,0.0755939707159996,0.12940533459186554
66,0.07556726783514023,0.12947677075862885
67,0.07482726126909256,0.125645250082016
68,0.07552966475486755,0.1355179250240326
69,0.07479563355445862,0.13523676991462708
70,0.07537301629781723,0.13816724717617035
71,0.07487215101718903,0.12997454404830933
72,0.07358311861753464,0.13174806535243988
73,0.07384122163057327,0.1222098171710968
74,0.07399012893438339,0.13208337128162384
75,0.0744856595993042,0.12454894930124283
76,0.07463899254798889,0.13214917480945587
77,0.07322244346141815,0.12253740429878235
78,0.07324900478124619,0.125816211104393
79,0.07274138182401657,0.12548722326755524
80,0.07242994755506516,0.11685819923877716
81,0.07183632254600525,0.12254928797483444
82,0.07091616839170456,0.11315948516130447
83,0.07104980200529099,0.12911735475063324
84,0.06936423480510712,0.12984801828861237
85,0.06820793449878693,0.12966381013393402
86,0.06741653382778168,0.10932599008083344
87,0.06704336404800415,0.11159267276525497
88,0.06764231622219086,0.12073400616645813
89,0.0692463293671608,0.11861129105091095
90,0.06845232099294662,0.1215994730591774
91,0.06665415316820145,0.12247513979673386
92,0.06716400384902954,0.12496015429496765
93,0.06847502291202545,0.12721595168113708
94,0.06795919686555862,0.12533991038799286
95,0.06723302602767944,0.12429147958755493
96,0.06783194094896317,0.12031511962413788
97,0.06706041842699051,0.12064844369888306
98,0.06751033663749695,0.12303502857685089
99,0.06797945499420166,0.12475068867206573
100,0.06710734963417053,0.11846718937158585
101,0.06692572683095932,0.12842608988285065
102,0.0663684830069542,0.12764179706573486
103,0.06771808117628098,0.12344898283481598
104,0.06715719401836395,0.12697279453277588
105,0.06729786843061447,0.12085309624671936
106,0.06701862066984177,0.1246619001030922
107,0.06697624176740646,0.1204812079668045
108,0.0655706375837326,0.13217121362686157
109,0.06639131903648376,0.12641243636608124
110,0.06754956394433975,0.12521353363990784
111,0.06581173092126846,0.12284144759178162
112,0.0666298046708107,0.12189119309186935
113,0.0655362457036972,0.11975384503602982
114,0.06472589820623398,0.10707954317331314
115,0.06423310935497284,0.10824871808290482
116,0.06382869184017181,0.1114867776632309
117,0.06460358947515488,0.11044210195541382
118,0.06473179161548615,0.11500383168458939
119,0.06404318660497665,0.10280834883451462
120,0.0644383504986763,0.11286479234695435
121,0.06435231864452362,0.10766477882862091
122,0.06501417607069016,0.10993694514036179
123,0.06362329423427582,0.1076577752828598
124,0.06375344842672348,0.11161987483501434
125,0.06525196135044098,0.1146465316414833
126,0.06489568948745728,0.11432934552431107
127,0.06492196768522263,0.1079677864909172
128,0.06428132206201553,0.11302708834409714
129,0.0634077787399292,0.10760968178510666
130,0.06326578557491302,0.11557687073945999
131,0.06432254612445831,0.10558681190013885
132,0.06291071325540543,0.10605722665786743
133,0.0630049929022789,0.10208816826343536
134,0.06374963372945786,0.11155202984809875
135,0.06279091536998749,0.11319839209318161
136,0.0623977966606617,0.10915114730596542
137,0.06409106403589249,0.12286708503961563
138,0.06465642154216766,0.12504668533802032
139,0.06466846168041229,0.11874058842658997
140,0.06457683444023132,0.12366077303886414
141,0.0652332529425621,0.12286508828401566
142,0.06473985314369202,0.12705713510513306
143,0.06494896858930588,0.12347149848937988
144,0.06360051780939102,0.12021167576313019
145,0.06382206082344055,0.1148233637213707
146,0.06366800516843796,0.10713347792625427
147,0.06388650089502335,0.1104336827993393
148,0.0625624880194664,0.1051306426525116
149,0.06179637089371681,0.11267510056495667
150,0.06187177076935768,0.10492086410522461
151,0.06286218017339706,0.11024245619773865
152,0.06342374533414841,0.10519477725028992
153,0.06278761476278305,0.10123784840106964
154,0.062307972460985184,0.11014074087142944
155,0.06194812059402466,0.10557618737220764
156,0.061287831515073776,0.11236220598220825
157,0.061397016048431396,0.10441353917121887
158,0.061100736260414124,0.11835812777280807
159,0.060483284294605255,0.11332874000072479
160,0.060317013412714005,0.11280909180641174
161,0.05967066437005997,0.10901035368442535
162,0.060127805918455124,0.11373499780893326
163,0.05972180888056755,0.11562761664390564
164,0.05873308330774307,0.11113476753234863
165,0.05931317061185837,0.10818986594676971
166,0.06061159446835518,0.10832738876342773
167,0.059075985103845596,0.0965748205780983
168,0.05873247608542442,0.09572898596525192
0,0.12973470985889435,0.20102782547473907
1,0.11115220934152603,0.1978221833705902
2,0.10947315394878387,0.19102150201797485
3,0.10880172252655029,0.19769984483718872
4,0.10824107378721237,0.191459059715271
5,0.10792690515518188,0.19386033713817596
6,0.10726885497570038,0.1863909363746643
7,0.1063947081565857,0.1919671893119812
8,0.10604541748762131,0.18404506146907806
9,0.10582590103149414,0.1874595433473587
10,0.10561856627464294,0.18317051231861115
11,0.105243019759655,0.1938140094280243
12,0.10518033057451248,0.18583565950393677
13,0.10493528097867966,0.1885901689529419
14,0.10413052141666412,0.18273693323135376
15,0.10414861887693405,0.18943911790847778
16,0.10372594743967056,0.18621474504470825
17,0.10314472019672394,0.18390075862407684
18,0.1025318056344986,0.18240997195243835
19,0.10280340909957886,0.17279380559921265
20,0.10188554227352142,0.1818053424358368
21,0.10137417167425156,0.18005643784999847
22,0.10149694234132767,0.1817152053117752
23,0.10129854828119278,0.18203061819076538
24,0.1013408750295639,0.18542180955410004
25,0.10128205269575119,0.1822964996099472
26,0.09933732450008392,0.1774473339319229
27,0.09850645810365677,0.17749187350273132
28,0.09908165782690048,0.17503930628299713
29,0.09877915680408478,0.17569996416568756
30,0.09810863435268402,0.17684540152549744
31,0.09800414741039276,0.17719882726669312
32,0.09765002131462097,0.1770177036523819
33,0.09762205928564072,0.16071991622447968
34,0.09826502203941345,0.18174871802330017
35,0.09763603657484055,0.1713590770959854
36,0.09751217067241669,0.1712641566991806
37,0.09692344814538956,0.18134117126464844
38,0.0961737334728241,0.1744249016046524
39,0.09611000120639801,0.1753229945898056
40,0.09669311344623566,0.1685345619916916
41,0.09462642669677734,0.16677314043045044
42,0.09408380836248398,0.16287830471992493
43,0.09419640898704529,0.17151622474193573
44,0.09356032311916351,0.1644233763217926
45,0.09309790283441544,0.1657661497592926
46,0.092720627784729,0.16468320786952972
47,0.09219513088464737,0.16662317514419556
48,0.09206292778253555,0.16115984320640564
49,0.091288261115551,0.15907977521419525
50,0.09255028516054153,0.16245180368423462
51,0.09213967621326447,0.1724953055381775
52,0.09080043435096741,0.16872575879096985
53,0.09119603782892227,0.16755983233451843
54,0.09132367372512817,0.16666853427886963
55,0.08990531414747238,0.16548962891101837
56,0.09017793834209442,0.1670062392950058
57,0.09073907136917114,0.15885025262832642
58,0.09095108509063721,0.1644284874200821
59,0.08991413563489914,0.16155284643173218
60,0.08894386142492294,0.15504181385040283
61,0.08914148807525635,0.16247297823429108
62,0.08890991657972336,0.15908682346343994
63,0.08894190192222595,0.15531392395496368
64,0.08802085369825363,0.16881708800792694
65,0.08853268623352051,0.15751312673091888
66,0.08819263428449631,0.15983256697654724
67,0.08870863914489746,0.1625281572341919
68,0.08887564390897751,0.15299420058727264
69,0.08822860568761826,0.15925166010856628
70,0.08798050135374069,0.15704908967018127
71,0.08729436993598938,0.1585283726453781
72,0.08689595758914948,0.15486259758472443
73,0.0877419263124466,0.15758247673511505
74,0.08749252557754517,0.15472325682640076
75,0.08853599429130554,0.15273824334144592
76,0.08831997215747833,0.15425539016723633
77,0.08773211389780045,0.15377254784107208
78,0.08583065867424011,0.15735436975955963
79,0.08626154810190201,0.15766002237796783
80,0.08717396855354309,0.15528416633605957
81,0.08718322962522507,0.16018211841583252
82,0.08679692447185516,0.1539166122674942
83,0.08685173094272614,0.16111044585704803
84,0.08588067442178726,0.15507856011390686
85,0.0868057906627655,0.15534496307373047
86,0.08593974262475967,0.15420804917812347
87,0.08478734642267227,0.15599873661994934
88,0.0864076018333435,0.15739916265010834
89,0.08605876564979553,0.1497323364019394
90,0.0853695496916771,0.1462600827217102
91,0.08476948738098145,0.14268285036087036
92,0.08343710005283356,0.15033389627933502
93,0.08300715684890747,0.14355848729610443
94,0.08261249214410782,0.13876451551914215
95,0.08203553408384323,0.14070220291614532
96,0.0820305198431015,0.14125816524028778
97,0.08123354613780975,0.1409027874469757
98,0.08106779307126999,0.14787951111793518
99,0.08164365589618683,0.149301677942276
100,0.08079977333545685,0.14326617121696472
101,0.08075904101133347,0.14415405690670013
102,0.08060706406831741,0.1387995481491089
103,0.08133143186569214,0.14928941428661346
104,0.08036231249570847,0.14457085728645325
105,0.08085471391677856,0.13643495738506317
106,0.08070638030767441,0.13404881954193115
107,0.08108126372098923,0.14543020725250244
108,0.08057485520839691,0.1364671289920807
109,0.08076716214418411,0.14011313021183014
110,0.08052055537700653,0.14850664138793945
111,0.07999993115663528,0.13442912697792053
112,0.08050032705068588,0.14145740866661072
113,0.0802168920636177,0.14314180612564087
114,0.07966608554124832,0.14404574036598206
115,0.08059607446193695,0.13846653699874878
116,0.08022068440914154,0.13838762044906616
117,0.07956163585186005,0.1325739026069641
118,0.07868460565805435,0.1396123468875885
119,0.0780615359544754,0.13710343837738037
120,0.07869523018598557,0.133021742105484
121,0.07867194712162018,0.14082492887973785
122,0.07967298477888107,0.13806797564029694
123,0.07984015345573425,0.14487062394618988
124,0.0808582603931427,0.14433348178863525
125,0.0795331671833992,0.1288611739873886
126,0.07999463379383087,0.13542354106903076
127,0.0799650102853775,0.143859401345253
128,0.08022823184728622,0.13182488083839417
129,0.0786537304520607,0.13831903040409088
130,0.07835225760936737,0.1354120373725891
131,0.07918103039264679,0.1367633193731308
132,0.07825741171836853,0.12909400463104248
133,0.07725590467453003,0.12978939712047577
134,0.07795163989067078,0.13208062946796417
135,0.07882066071033478,0.13633231818675995
136,0.07826825976371765,0.13303901255130768
137,0.07738874107599258,0.13735747337341309
138,0.07751929759979248,0.12188144773244858
139,0.07708902657032013,0.1328655183315277
140,0.07683258503675461,0.13043680787086487
141,0.07629512250423431,0.13220126926898956
142,0.07597894966602325,0.13364413380622864
143,0.0761658251285553,0.13883350789546967
144,0.07528211921453476,0.13955123722553253
145,0.07654840499162674,0.13828636705875397
146,0.07604539394378662,0.13638633489608765
147,0.07635511457920074,0.1286664605140686
148,0.07717706263065338,0.1320430487394333
149,0.07755731791257858,0.12989430129528046
150,0.07467225193977356,0.13306909799575806
151,0.074915811419487,0.13677085936069489
152,0.07583031803369522,0.12952175736427307
153,0.07461284101009369,0.1354280412197113
154,0.07552780210971832,0.12927623093128204
155,0.07503743469715118,0.1215948835015297
156,0.07483485341072083,0.12557366490364075
157,0.07434068620204926,0.12588082253932953
158,0.07446491718292236,0.12374427914619446
159,0.07430733740329742,0.1248263344168663
160,0.07354293018579483,0.11453179270029068
161,0.07270422577857971,0.1197063997387886
162,0.07304463535547256,0.12036290764808655
163,0.07317086309194565,0.1333254724740982
164,0.07321596890687943,0.12126743048429489
165,0.07272025942802429,0.12987029552459717
166,0.07251440733671188,0.12127828598022461
167,0.0734284296631813,0.1196807324886322
168,0.07357153296470642,0.11733723431825638
169,0.07460769265890121,0.11996778845787048
170,0.07543838024139404,0.12304674088954926
171,0.07618804275989532,0.13832776248455048
172,0.07671934366226196,0.13249439001083374
173,0.07641894370317459,0.13489371538162231
174,0.0755859911441803,0.12394040822982788
175,0.07557110488414764,0.1284843236207962
176,0.0759715884923935,0.11879774183034897
177,0.07585921883583069,0.1256348341703415
178,0.07564423233270645,0.1197274774312973
179,0.07585268467664719,0.114461749792099
180,0.0747433453798294,0.12134939432144165
181,0.0737275704741478,0.12305845320224762
182,0.07327264547348022,0.12117747962474823
183,0.07270810008049011,0.12615162134170532
184,0.0715969130396843,0.12113683670759201
185,0.07228507846593857,0.12290935218334198
186,0.07158035784959793,0.12006859481334686
187,0.07141293585300446,0.1279008388519287
188,0.07193514704704285,0.12404638528823853
189,0.07109619677066803,0.124420665204525
190,0.07255342602729797,0.11773553490638733
191,0.07205282896757126,0.11038992553949356
192,0.07123211771249771,0.11311211436986923
0,0.18284539878368378,0.2015913724899292
1,0.11341051012277603,0.20640268921852112
2,0.110750213265419,0.2015034258365631
3,0.10975991934537888,0.1970994621515274
4,0.10837637633085251,0.1964823603630066
5,0.10720712691545486,0.1927449256181717
6,0.10673578083515167,0.19011594355106354
7,0.10620725899934769,0.1923692673444748
8,0.10515674203634262,0.19183224439620972
9,0.10472645610570908,0.18978187441825867
10,0.1038261279463768,0.18439899384975433
11,0.10320474207401276,0.1845482885837555
12,0.10243946313858032,0.18750298023223877
13,0.10166093707084656,0.1873817890882492
14,0.10154645144939423,0.18349209427833557
15,0.10065704584121704,0.18088994920253754
16,0.1005142405629158,0.18561263382434845
17,0.09983517974615097,0.18051835894584656
18,0.09917259961366653,0.17380209267139435
19,0.09838519245386124,0.17633453011512756
20,0.098568856716156,0.17746536433696747
21,0.09788315743207932,0.17550578713417053
22,0.09763806313276291,0.17852604389190674
23,0.096892349421978,0.1706470549106598
24,0.09568043053150177,0.17270667850971222
25,0.09562733769416809,0.17342709004878998
26,0.09514898806810379,0.1699407994747162
27,0.0942152813076973,0.1700262427330017
28,0.09407878667116165,0.16900013387203217
29,0.09368051588535309,0.1675765961408615
30,0.09289414435625076,0.16291263699531555
31,0.0927068442106247,0.16088935732841492
32,0.09255382418632507,0.16295135021209717
33,0.09169880300760269,0.15751352906227112
34,0.0911870002746582,0.16304835677146912
35,0.09060847014188766,0.16675491631031036
36,0.09088396281003952,0.16064563393592834
37,0.08970771729946136,0.16215652227401733
38,0.08933500200510025,0.15762542188167572
39,0.08917653560638428,0.15779970586299896
40,0.08814217895269394,0.15810471773147583
41,0.08791383355855942,0.1573346108198166
42,0.08751105517148972,0.15560103952884674
43,0.08745241910219193,0.16001921892166138
44,0.08655770123004913,0.15926232933998108
45,0.08654483407735825,0.15495198965072632
46,0.08559569716453552,0.15402770042419434
47,0.08501087129116058,0.1524684578180313
48,0.08400291949510574,0.15310251712799072
49,0.08413378149271011,0.15762385725975037
50,0.08458488434553146,0.15730543434619904
51,0.08457579463720322,0.1530277281999588
52,0.0831592008471489,0.15265394747257233
53,0.08221250027418137,0.15952330827713013
54,0.08303065598011017,0.15760163962841034
55,0.08312449604272842,0.15392623841762543
56,0.08246251195669174,0.15442603826522827
57,0.082275390625,0.15589576959609985
58,0.08247730880975723,0.15243592858314514
59,0.08236495405435562,0.14909961819648743
60,0.08143892884254456,0.14976835250854492
61,0.08068928867578506,0.14879199862480164
62,0.07930063456296921,0.14372311532497406
63,0.07889492809772491,0.14415568113327026
64,0.0785227119922638,0.14037686586380005
65,0.07795606553554535,0.13385379314422607
66,0.07742951065301895,0.13462910056114197
67,0.07708802074193954,0.14006367325782776
68,0.07811973243951797,0.13321451842784882
69,0.07760030776262283,0.13563498854637146
70,0.07771731168031693,0.13533097505569458
71,0.07638117671012878,0.1448315978050232
72,0.07592517137527466,0.1458851397037506
73,0.07603592425584793,0.14628702402114868
74,0.07600796967744827,0.14156530797481537
75,0.07680705189704895,0.14176973700523376
76,0.07586740702390671,0.1425776481628418
77,0.07445935904979706,0.13917198777198792
78,0.0750705823302269,0.14478519558906555
79,0.0755515843629837,0.13783641159534454
80,0.0746561586856842,0.1352502852678299
81,0.07451890408992767,0.13544520735740662
82,0.07425933331251144,0.13733521103858948
83,0.07324352860450745,0.1403302550315857
84,0.073420450091362,0.13931997120380402
85,0.07291536778211594,0.1366100013256073
86,0.07211239635944366,0.12742175161838531
87,0.07000028342008591,0.13428467512130737
88,0.0697978213429451,0.1369694173336029
89,0.07104764133691788,0.13538284599781036
90,0.07076096534729004,0.12790852785110474
91,0.07006064802408218,0.12720124423503876
92,0.0698404610157013,0.13023065030574799
93,0.06876993179321289,0.12853124737739563
94,0.06961720436811447,0.123867467045784
95,0.06903460621833801,0.13307175040245056
96,0.06967388093471527,0.12784703075885773
97,0.06931237131357193,0.13238367438316345
98,0.0692560076713562,0.12997150421142578
99,0.06945674121379852,0.1281244158744812
100,0.06808106601238251,0.12236128002405167
101,0.06780331581830978,0.12876223027706146
102,0.06761418282985687,0.11663774400949478
103,0.06886785477399826,0.11850269138813019
104,0.06841854751110077,0.12576864659786224
105,0.0683027133345604,0.12846654653549194
106,0.06918739527463913,0.13656243681907654
107,0.06780831515789032,0.12865807116031647
108,0.06831352412700653,0.1233992949128151
109,0.0681721493601799,0.12475647032260895
110,0.06578735262155533,0.12314809858798981
111,0.06580829620361328,0.12238539755344391
112,0.06715406477451324,0.12727586925029755
113,0.06659796833992004,0.12523694336414337
114,0.06561126559972763,0.12293028086423874
115,0.06573296338319778,0.12270686775445938
116,0.06643398851156235,0.12226039916276932
117,0.0657610073685646,0.11285707354545593
118,0.06517095863819122,0.11303209513425827
119,0.06507498770952225,0.10952964425086975
120,0.06488093733787537,0.1111145094037056
121,0.06500647217035294,0.11830119043588638
122,0.06472767889499664,0.12261582165956497
123,0.06379300355911255,0.1136394515633583
124,0.0631716400384903,0.10861283540725708
125,0.0631335899233818,0.11324886977672577
126,0.063274085521698,0.11173298954963684
127,0.06206531077623367,0.10689680278301239
128,0.06259714812040329,0.10800819098949432
129,0.062471210956573486,0.11244262754917145
130,0.06304346770048141,0.10463745146989822
131,0.06313497573137283,0.1050330325961113
132,0.06252767145633698,0.1061427965760231
133,0.0628664419054985,0.10481525212526321
134,0.06180544197559357,0.09869848191738129
135,0.06250469386577606,0.106477290391922
136,0.06185552850365639,0.10056869685649872
137,0.062244076281785965,0.10381162911653519
138,0.062016963958740234,0.09991786628961563
139,0.06244245544075966,0.09912724792957306
140,0.06169670447707176,0.09437145292758942
141,0.06189362332224846,0.09668035805225372
142,0.06277992576360703,0.10301047563552856
143,0.06317168474197388,0.09695068001747131
144,0.06220150366425514,0.10087085515260696
145,0.06154749542474747,0.1011015921831131
146,0.061858415603637695,0.09423109143972397
147,0.06123848259449005,0.10093662887811661
148,0.06126550957560539,0.09370299428701401
149,0.060439642518758774,0.09655025601387024
150,0.06038268655538559,0.09841899573802948
151,0.06076791509985924,0.09872253239154816
152,0.061225906014442444,0.10129346698522568
153,0.06028936430811882,0.10160217434167862
154,0.059845998883247375,0.10485070943832397
155,0.05996739864349365,0.10512474924325943
156,0.059684868901968,0.11326531320810318
157,0.05937710404396057,0.11233996599912643
158,0.06097401678562164,0.11512487381696701
159,0.061638783663511276,0.1170789897441864
160,0.06167468801140785,0.11698495596647263
161,0.061138805001974106,0.11573341488838196
162,0.06092003360390663,0.11575016379356384
163,0.061818089336156845,0.11638227105140686
164,0.06161034107208252,0.12038881331682205
165,0.06066826358437538,0.11636419594287872
166,0.06004559248685837,0.10991712659597397
167,0.05938221886754036,0.11043106764554977
168,0.058756984770298004,0.10471746325492859
169,0.058396924287080765,0.10473209619522095
170,0.058156974613666534,0.10748247057199478
171,0.05854681506752968,0.10993358492851257
172,0.05759795755147934,0.10899268835783005
173,0.05800586938858032,0.10593799501657486
174,0.058505840599536896,0.1103261411190033
175,0.060093626379966736,0.11432263255119324
176,0.0604378916323185,0.10327105224132538
177,0.059995442628860474,0.10520139336585999
178,0.05885614827275276,0.10418830066919327
179,0.058766283094882965,0.10281560570001602
180,0.057434454560279846,0.10050201416015625
181,0.05760756507515907,0.09634824097156525
182,0.056010715663433075,0.08792104572057724
183,0.05538271367549896,0.0894240066409111
184,0.0551522821187973,0.09636959433555603
185,0.055642396211624146,0.09885846823453903
186,0.05477030202746391,0.10076536238193512
187,0.05523505061864853,0.09680745750665665
188,0.05591963231563568,0.1016245111823082
189,0.05612456798553467,0.1035439670085907
190,0.055569350719451904,0.10175182670354843
191,0.05446525290608406,0.10639440268278122
192,0.05557965859770775,0.10671593993902206
193,0.054403576999902725,0.1069413349032402
194,0.053350578993558884,0.10723594576120377
195,0.05205894261598587,0.10199125111103058
196,0.05237855017185211,0.09802614897489548
197,0.05229027941823006,0.10346586257219315
198,0.05293845385313034,0.10587579756975174
199,0.0526176281273365,0.09790828824043274
200,0.05260594189167023,0.0964905321598053
201,0.052475456148386,0.10091549158096313
202,0.051806360483169556,0.10364832729101181
203,0.052913177758455276,0.10765092819929123
204,0.054015666246414185,0.10386060923337936
205,0.05366130545735359,0.10372167825698853
206,0.05386687442660332,0.10402733832597733
207,0.05400487035512924,0.09998276829719543
208,0.05400969833135605,0.1030261218547821
209,0.05521776154637337,0.09742456674575806
210,0.0531047023832798,0.0974702537059784
211,0.05273821949958801,0.09464368969202042
212,0.053073253482580185,0.09635107964277267
213,0.05363433063030243,0.10098195821046829
214,0.053029175847768784,0.10297985374927521
215,0.053553372621536255,0.10068029165267944
216,0.053768228739500046,0.10157518088817596
217,0.053578611463308334,0.10671168565750122
218,0.05349508300423622,0.1068691611289978
219,0.05262922868132591,0.09678912162780762
220,0.053182151168584824,0.10093709826469421
221,0.053677160292863846,0.0970195010304451
222,0.052880626171827316,0.09825588017702103
223,0.05244021862745285,0.10149768739938736
224,0.05171051248908043,0.10703366994857788
225,0.05235869809985161,0.10384117811918259
226,0.05233245715498924,0.09831361472606659
227,0.05141764134168625,0.09911353886127472
228,0.052084341645240784,0.10430343449115753
229,0.051450569182634354,0.09675022214651108
230,0.05140458419919014,0.09026811271905899
231,0.052529219537973404,0.09519557654857635
232,0.05287264287471771,0.09112266451120377
233,0.05241205915808678,0.0929354578256607
234,0.052806317806243896,0.09628041088581085
235,0.053412068635225296,0.09710779786109924
236,0.05142354220151901,0.09251464903354645
237,0.0513833649456501,0.09883326292037964
238,0.05175372213125229,0.10142422467470169
239,0.0530269593000412,0.11273308098316193
240,0.05549304559826851,0.10506095737218857
241,0.05536976829171181,0.11019474267959595
242,0.055556923151016235,0.10418325662612915
243,0.055171046406030655,0.1020144671201706
244,0.05469226464629173,0.10233581811189651
245,0.05578259006142616,0.10436855256557465
246,0.055094167590141296,0.1035255640745163
247,0.05491090193390846,0.10189409554004669
248,0.054486218839883804,0.09909059852361679
249,0.05381849780678749,0.09924718737602234
250,0.05434710532426834,0.09881456196308136
251,0.053654178977012634,0.09464764595031738
252,0.05298696830868721,0.09399690479040146
253,0.05345645174384117,0.09646937251091003
254,0.05393097549676895,0.09929677098989487
255,0.052564024925231934,0.10335025936365128
256,0.05290966108441353,0.10548001527786255
257,0.05322197079658508,0.09713402390480042
258,0.05241818353533745,0.09513809531927109
259,0.05243488401174545,0.09499065577983856
260,0.05224780738353729,0.09369911998510361
261,0.05181829258799553,0.09112721681594849
262,0.05209079012274742,0.090568907558918
263,0.05254067853093147,0.09375988692045212
264,0.05258231610059738,0.090563103556633
265,0.052925314754247665,0.0828627422451973
266,0.05318232253193855,0.08665687590837479
267,0.05343577265739441,0.08894174546003342
268,0.05384351685643196,0.08510654419660568
269,0.05338015407323837,0.08815063536167145
270,0.053387872874736786,0.09098033607006073
271,0.05425407364964485,0.09707179665565491
272,0.054651930928230286,0.10014636814594269
273,0.053570982068777084,0.09823332726955414
274,0.05442916601896286,0.10163266956806183
275,0.055882472544908524,0.09618692100048065
276,0.05492335557937622,0.1002388745546341
277,0.05566946044564247,0.09636058658361435
278,0.053842514753341675,0.08716519176959991
279,0.05340993404388428,0.0970131903886795
280,0.053281139582395554,0.09418079257011414
281,0.05247129127383232,0.09412479400634766
282,0.05246220901608467,0.0950389876961708
283,0.05323962867259979,0.09804879873991013
284,0.05392526835203171,0.10275769233703613
285,0.0536026693880558,0.10127221792936325
286,0.05293067917227745,0.11081832647323608
287,0.05293623358011246,0.10322222113609314
